TRAB_RENDA_BRUTA,TRAB_AREA,TRAB_OCUPACAO,CAMPUS,CURSO,ANO_CONCLUSAO,Sheet,MODALIDADE,NOME_DATAFRAME
(07) Mais de 8 a 10 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Zona Norte,Tecnologia em Marketing,2019.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Mestrado em Educação Profissional,2015.0,PAE2019-2020_selected_data.xlsx,Mestrado,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Mossoró,Mestrado Acadêmico em Ensino,2017.0,PAE2019-2020_selected_data.xlsx,Mestrado,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Mestrado em Educação Profissional,2017.0,PAE2019-2020_selected_data.xlsx,Mestrado,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Parnamirim,Licenciatura em Formação Pedagógica de Docentes para a Educação Profissional e Tecnológica,2017.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
,,(3) Continuam estudando,Zona Leste (EaD),Técnico em Segurança do Trabalho,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Educação Ambiental e Geografia do Semi-Árido,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Cidade Alta,Técnico em Eventos,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Técnico em Segurança do Trabalho,2016.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
(07) Mais de 8 a 10 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Técnico em Guia de Turismo,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Zona Norte,Técnico em Eletrônica,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Ipanguaçu,Licenciatura em Informática,2020.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Parnamirim,Especialização em Ensino de Ciências Naturais e Matemática,2019.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Pau dos Ferros,Técnico em Apicultura,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Cidade Alta,Técnico em Multimídia,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Ipanguaçu,Licenciatura em Química,2019.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Caicó,Técnico em Têxtil,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,São Gonçalo do Amarante,Técnico em Edificações,2017.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Santa Cruz,Licenciatura em Matemática,2019.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
(02) Mais de 1 a 2 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Ceará-Mirim,Especialização em Tecnologias Aplicadas à Educação,2019.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Eletrotécnica,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Técnico em Secretaria Escolar,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Tecnologia em Gestão Ambiental,2016.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Mossoró,Técnico em Eletrotécnica,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Técnico em Segurança do Trabalho,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,(3) Continuam estudando,Natal - Central,Técnico em Edificações,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Especialização em Tecnologias Educacionais e Educação a Distância,2019.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Mossoró,Especialização em Educação e Contemporaneidade,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Administração,2016.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,Currais Novos,Técnico em Alimentos,2017.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Aperfeiçoamento em Uso de Tecnologias da Informação e Comunicação na Educação,2018.0,PAE2019-2020_selected_data.xlsx,Aperfeiçoamento,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Apodi,Técnico em Informática,2017.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Caicó,Técnico em Eletrotécnica,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Apodi,Técnico em Zootecnia,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Licenciatura em Geografia,2017.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Educação Ambiental e Geografia do Semi-Árido,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
,,(3) Continuam estudando,Canguaretama,Técnico em Informática,2017.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Licenciatura em Geografia,2018.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Tecnologia em Comércio Exterior,2018.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Nova Cruz,Técnico em Administração,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,(3) Continuam estudando,Santa Cruz,Técnico em Manutenção e Suporte em Informática,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Técnico em Petróleo e Gás,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Canguaretama,Técnico em Eletromecânica,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Canguaretama,Técnico em Eletromecânica,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Tecnologia em Gestão Pública,2018.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Ceará-Mirim,Técnico em Equipamentos Biomédicos,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Natal - Central,Técnico em Mineração,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,"(4) Não estudam, nem trabalham no momento",Ceará-Mirim,Técnico em Equipamentos Biomédicos,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Macau,Técnico em Recursos Pesqueiros,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Caicó,Técnico em Eletrotécnica,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Macau,Técnico em Recursos Pesqueiros,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Especialização em Educação Profissional Integrada à Educação Básica na Modalidade de Educação de Jovens e Adultos,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
(02) Mais de 1 a 2 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Tecnologia em Construção de Edifícios,2019.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Mossoró,Especialização em Educação e Contemporaneidade,2017.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Santa Cruz,Licenciatura em Matemática,2019.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
(05) Mais de 4 a 5 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Educação Ambiental e Geografia do Semi-Árido,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
,,(3) Continuam estudando,Caicó,Técnico em Informática,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Macau,Técnico em Recursos Pesqueiros,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Técnico em Segurança do Trabalho,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Ensino da Língua Portuguesa e Matemática em uma Perspectiva Transdisciplinar,2018.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
,,(3) Continuam estudando,Natal - Central,Técnico em Segurança do Trabalho,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Natal - Central,Técnico em Mineração,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,São Gonçalo do Amarante,Tecnologia em Redes de Computadores,2019.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Nova Cruz,Técnico em Informática,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Natal - Central,Técnico em Mecânica,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
(02) Mais de 1 a 2 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Técnico em Segurança do Trabalho,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Santa Cruz,Técnico em Refrigeração e Climatização,2017.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Técnico em Estradas,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Zona Norte,Técnico em Comércio,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado EJA,PAE2019-2020
(09) Mais de 10 a 15 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Educação Ambiental e Geografia do Semi-Árido,2017.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Ipanguaçu,Licenciatura em Química,2015.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
,,(3) Continuam estudando,Caicó,Técnico em Vestuário,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
(02) Mais de 1 a 2 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Literatura e Ensino EaD,2015.0,PAE2019-2020_selected_data.xlsx,Especialização,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Parnamirim,Técnico em Mecatrônica,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
Prefiro não declarar,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Tecnologia em Análise e Desenvolvimento de Sistemas,2015.0,PAE2019-2020_selected_data.xlsx,Tecnologia,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Mossoró,Técnico em Informática,2015.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,São Gonçalo do Amarante,Técnico em Logística,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Natal - Central,Mestrado em Educação Profissional,2018.0,PAE2019-2020_selected_data.xlsx,Mestrado,PAE2019-2020
Prefiro não declarar,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Apodi,Licenciatura em Química,2019.0,PAE2019-2020_selected_data.xlsx,Licenciatura,PAE2019-2020
(01) Até 1 salário mínimo,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Ceará-Mirim,Técnico em Manutenção e Suporte em Informática,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,(3) Continuam estudando,Ceará-Mirim,Técnico em Programação de Jogos Digitais,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,Canguaretama,Técnico em Eventos,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,São Gonçalo do Amarante,Técnico em Logística,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,Pau dos Ferros,Técnico em Apicultura,2019.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,(3) Continuam estudando,Natal - Central,Técnico em Edificações,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Integrado,PAE2019-2020
,,"(4) Não estudam, nem trabalham no momento",Zona Leste (EaD),Técnico em Segurança do Trabalho,2016.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,(3) Continuam estudando,Currais Novos,Técnico em Alimentos,2016.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
,,(3) Continuam estudando,Natal - Central,Técnico em Edificações,2018.0,PAE2019-2020_selected_data.xlsx,Técnico Subsequente,PAE2019-2020
